cell_line,analysis_type,chrom,requested_chrom,region_start_bp,region_end_bp,resolution_bp,bin_start_bp,bin_end_bp,timing_s_phase_midpoint
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,128800000,128810000,2.7954222967726876
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,128810000,128820000,2.8963778300065934
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,128820000,128830000,2.351273079661037
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,128830000,128840000,3.265948862003081
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,128840000,128850000,3.2234859682843293
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,128850000,128860000,2.7194273166740075
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,128860000,128870000,2.5513351062953524
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,128870000,128880000,2.5401562560373487
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,128880000,128890000,2.908128788096229
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,128890000,128900000,2.823579806325628
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,128900000,128910000,2.995290961897657
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,128910000,128920000,2.8534366503600688
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,128920000,128930000,2.6883725396272564
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,128930000,128940000,2.7489955280319665
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,128940000,128950000,2.7119051168480977
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,128950000,128960000,2.877814053919994
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,128960000,128970000,2.791000266230057
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,128970000,128980000,2.8172052047543543
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,128980000,128990000,2.811377331129941
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,128990000,129000000,2.909208639104483
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129000000,129010000,2.879427460986912
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129010000,129020000,2.9049887366315685
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129020000,129030000,2.8707571322446714
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129030000,129040000,2.8418925832249387
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129040000,129050000,2.8942572109964964
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129050000,129060000,2.8184187377966916
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129060000,129070000,2.968855417123014
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129070000,129080000,2.8473341858711727
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129080000,129090000,2.761800928452366
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129090000,129100000,2.952790804864486
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129100000,129110000,2.9693341933228
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129110000,129120000,2.9736023766504864
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129120000,129130000,2.9234251944058864
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129130000,129140000,3.006020057767092
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129140000,129150000,2.932253704478976
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129150000,129160000,3.010264785999668
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129160000,129170000,2.826216737687737
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129170000,129180000,2.937858857803488
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129180000,129190000,2.832875174527678
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129190000,129200000,2.937984057909757
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129200000,129210000,2.991881461612851
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129210000,129220000,2.9051893845738834
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129220000,129230000,2.820438896848336
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129230000,129240000,2.9016425490801017
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129240000,129250000,2.860159904539398
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129250000,129260000,2.9013373282685153
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129260000,129270000,2.8200815539556423
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129270000,129280000,2.8106975264349177
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129280000,129290000,2.865346798724855
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129290000,129300000,2.7125446731654175
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129300000,129310000,2.7665076008758183
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129310000,129320000,2.7791143331552473
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129320000,129330000,2.8152507643251
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129330000,129340000,2.6595104847032696
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129340000,129350000,2.759329960614795
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129350000,129360000,2.6768400906141734
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129360000,129370000,2.7370133114215314
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129370000,129380000,2.707753330999809
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129380000,129390000,2.6383927993870393
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129390000,129400000,2.5524036512247608
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129400000,129410000,2.654126882979808
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129410000,129420000,2.6440398364636697
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129420000,129430000,2.50462014615148
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129430000,129440000,2.5107900067514732
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129440000,129450000,2.523077379877691
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129450000,129460000,2.559242181439042
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129460000,129470000,2.4326067895893835
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129470000,129480000,2.347160479906967
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129480000,129490000,2.444211174979896
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129490000,129500000,2.3772294288342986
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129500000,129510000,2.405466798077268
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129510000,129520000,2.26816594210949
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129520000,129530000,2.2091736433234748
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129530000,129540000,2.0278488130272248
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129540000,129550000,2.0904636333422966
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129550000,129560000,2.1314542406416197
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129560000,129570000,2.0588874281054723
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129570000,129580000,2.1004095892178896
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129580000,129590000,1.8903597053270853
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129590000,129600000,1.86363380532853
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129600000,129610000,1.7689130099791814
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129610000,129620000,1.8161530105481796
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129620000,129630000,1.779102985857451
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129630000,129640000,1.5737670990851351
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129640000,129650000,1.5252449571688889
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129650000,129660000,1.6359282918066296
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129660000,129670000,1.5489925060244998
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129670000,129680000,1.393365528668459
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129680000,129690000,1.2847025673483443
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129690000,129700000,1.3871807710816293
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129700000,129710000,1.2373058848330118
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129710000,129720000,1.161900363287933
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129720000,129730000,1.3053080209890149
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129730000,129740000,1.2914614238252824
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129740000,129750000,1.3884863126949003
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129750000,129760000,2.4199421747915966
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129760000,129770000,1.0000000000000002
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129770000,129780000,1.0000000000000069
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129780000,129790000,1.7386897856435752
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129790000,129800000,1.2932156361522291
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129800000,129810000,1.5607357699389797
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129810000,129820000,1.3791300531261905
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129820000,129830000,1.3153468412444296
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129830000,129840000,1.3007076668402486
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129840000,129850000,1.297739242751516
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129850000,129860000,1.1885240973583813
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129860000,129870000,1.261690443952981
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129870000,129880000,1.436413311779946
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129880000,129890000,1.3554033205276461
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129890000,129900000,1.4521240531139075
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129900000,129910000,1.3777233371621915
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129910000,129920000,1.2873857262401387
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129920000,129930000,1.3677792047284183
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129930000,129940000,1.3010302930544129
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129940000,129950000,1.3273106558684997
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129950000,129960000,1.3154102028067058
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129960000,129970000,1.2496315510165426
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129970000,129980000,1.250309112621923
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129980000,129990000,1.2015609622241892
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,129990000,130000000,1.0965707324082798
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,130000000,130010000,1.003521024322245
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,130010000,130020000,1.0873106891546414
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,130020000,130030000,1.0000000000000002
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,130030000,130040000,1.0000000000000002
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,130040000,130050000,1.1719006554532634
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,130050000,130060000,1.2664136042774388
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,130060000,130070000,1.3220478588097824
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,130070000,130080000,1.362001041353207
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,130080000,130090000,1.4801520194031539
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,130090000,130100000,1.5043801228716136
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,130100000,130110000,1.512487186107444
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,130110000,130120000,1.7304508777746077
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,130120000,130130000,1.6490147716253107
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,130130000,130140000,1.8844447101524493
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,130140000,130150000,1.8553240435336609
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,130150000,130160000,1.7875686022096409
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,130160000,130170000,1.6987902301503535
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,130170000,130180000,1.8215745761445672
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,130180000,130190000,1.8089472414252497
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,130190000,130200000,1.8686697577885736
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,130200000,130210000,1.8160648517119786
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,130210000,130220000,2.0523274483359906
RPE1,periodic_interval,8,chr8,128800000,130400000,10000,130220000,130230000,1.9638435372909067
