cell_line,analysis_type,chrom,requested_chrom,region_start_bp,region_end_bp,resolution_bp,bin_start_bp,bin_end_bp,timing_s_phase_midpoint
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124000000,124010000,2.432835494631441
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124010000,124020000,2.534434715360109
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124020000,124030000,2.4918809254875005
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124030000,124040000,2.4549788797198424
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124040000,124050000,2.426800842726395
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124050000,124060000,2.337557218947882
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124060000,124070000,2.3779817930054006
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124070000,124080000,2.4601378926593624
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124080000,124090000,2.311964005271754
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124090000,124100000,2.1777844449540162
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124100000,124110000,2.333342927457126
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124110000,124120000,2.23068669396549
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124120000,124130000,2.3555759158435694
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124130000,124140000,2.4828906545806815
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124140000,124150000,2.303466431554065
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124150000,124160000,2.4410487044423794
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124160000,124170000,2.289991406434171
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124170000,124180000,2.2957760582346465
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124180000,124190000,2.021025284181505
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124190000,124200000,2.244740481719114
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124200000,124210000,2.1739230769054867
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124210000,124220000,2.166688933828929
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124220000,124230000,2.4218686037306165
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124230000,124240000,2.1042282149086216
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124240000,124250000,2.180750200917565
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124250000,124260000,2.0478640503746184
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124260000,124270000,2.139917386670297
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124270000,124280000,2.1856561541842066
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124280000,124290000,2.174721669735458
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124290000,124300000,2.138445226651263
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124300000,124310000,2.268525085855364
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124310000,124320000,1.840452553806042
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124320000,124330000,2.0978186365221285
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124330000,124340000,1.7488719336215706
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124340000,124350000,1.9408414908408487
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124350000,124360000,1.8316464330900954
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124360000,124370000,1.6812988997121463
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124370000,124380000,2.073820011112498
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124380000,124390000,1.7999710347910438
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124390000,124400000,1.727195841428492
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124400000,124410000,1.8623638974857104
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124410000,124420000,1.8238799965067354
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124420000,124430000,1.5919248548346392
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124430000,124440000,1.7517650470446404
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124440000,124450000,1.7950378322589788
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124450000,124460000,1.8919003994277368
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124460000,124470000,1.9972212301768089
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124470000,124480000,2.0862639677149475
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124480000,124490000,1.8789478828679922
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124490000,124500000,1.8508467567003126
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124500000,124510000,1.9656264816042701
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124510000,124520000,1.9721397713982884
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124520000,124530000,2.2324402706320035
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124530000,124540000,2.1756811670858327
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124540000,124550000,2.154357519504969
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124550000,124560000,2.3710013299009147
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124560000,124570000,2.279381441144387
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124570000,124580000,2.287495728013569
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124580000,124590000,2.3768895594651998
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124590000,124600000,2.5250692982294787
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124600000,124610000,2.3103142460239865
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124610000,124620000,2.281838624000058
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124620000,124630000,2.370177050615806
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124630000,124640000,2.2818368005832
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124640000,124650000,2.2924849382555235
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124650000,124660000,2.308274581772078
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124660000,124670000,2.1600330351438184
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124670000,124680000,2.3124402297103495
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124680000,124690000,2.348781138783349
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124690000,124700000,2.2082451289638905
DM,periodic_interval,chr8,chr8,124000000,125600000,10000,124700000,124710000,2.343751718464586
