cell_line,analysis_type,chrom,requested_chrom,region_start_bp,region_end_bp,resolution_bp,bin_start_bp,bin_end_bp,timing_s_phase_midpoint
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131000000,131010000,3.8940386249816066
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131010000,131020000,3.9730897565906678
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131020000,131030000,4.009277715128152
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131030000,131040000,4.058467948956953
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131040000,131050000,4.0543602272335875
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131050000,131060000,4.072886941979154
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131060000,131070000,4.0045754917214165
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131070000,131080000,4.0909609429022
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131080000,131090000,4.097854657860673
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131090000,131100000,4.107009757372049
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131100000,131110000,4.118196854708201
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131110000,131120000,4.115482464340889
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131120000,131130000,4.150879192268625
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131130000,131140000,4.159310968181243
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131140000,131150000,4.145049954425533
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131150000,131160000,4.1522145404879165
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131160000,131170000,4.160524848473971
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131170000,131180000,4.165323454836094
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131180000,131190000,4.154777217808151
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131190000,131200000,4.165015408079259
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131200000,131210000,4.149578607947322
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131210000,131220000,4.158110554100688
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131220000,131230000,4.173396046055864
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131230000,131240000,4.147576829369622
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131240000,131250000,4.169081392201499
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131250000,131260000,4.1602588832794405
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131260000,131270000,4.1806330210407765
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131270000,131280000,4.17692786057587
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131280000,131290000,4.178331730191118
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131290000,131300000,4.186460092624288
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131300000,131310000,4.18285427671146
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131310000,131320000,4.170763955998301
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131320000,131330000,4.1948123718126595
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131330000,131340000,4.179378403895202
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131340000,131350000,4.181812854997461
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131350000,131360000,4.181857006596127
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131360000,131370000,4.180917380341684
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131370000,131380000,4.197057759791231
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131380000,131390000,4.182732300786256
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131390000,131400000,4.1911872697976404
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131400000,131410000,4.1832517619318645
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131410000,131420000,4.181532873510696
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131420000,131430000,4.201724335385119
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131430000,131440000,4.188849289985473
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131440000,131450000,4.185110158169558
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131450000,131460000,4.185333634476818
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131460000,131470000,4.179838080029534
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131470000,131480000,4.16635867254844
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131480000,131490000,4.193707225171977
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131490000,131500000,4.190045611958969
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131500000,131510000,4.179615766333781
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131510000,131520000,4.184327654891685
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131520000,131530000,4.180821299643499
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131530000,131540000,4.176407018198086
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131540000,131550000,4.193844809425353
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131550000,131560000,4.186235217954635
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131560000,131570000,4.173488556931259
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131570000,131580000,4.191151562653036
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131580000,131590000,4.184545620045845
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131590000,131600000,4.181577054520843
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131600000,131610000,4.184736683056433
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131610000,131620000,4.193669957733561
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131620000,131630000,4.169947257110054
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131630000,131640000,4.176422274791291
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131640000,131650000,4.159314508056746
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131650000,131660000,4.16053703002398
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131660000,131670000,4.153808967014716
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131670000,131680000,4.166384527212671
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131680000,131690000,4.185569157645897
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131690000,131700000,4.147958196639251
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131700000,131710000,4.1545015678872295
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131710000,131720000,4.146653919345019
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131720000,131730000,4.135339243785965
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131730000,131740000,4.144220897737214
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131740000,131750000,4.122789628182186
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131750000,131760000,4.127200092097665
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131760000,131770000,4.151227103232514
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131770000,131780000,3.937298578755537
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131780000,131790000,4.134119630894467
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131790000,131800000,4.0889873062791615
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131800000,131810000,4.050908342415491
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131810000,131820000,4.119630378127239
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131820000,131830000,4.054590567741924
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131830000,131840000,4.0452629353645255
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131840000,131850000,4.058099802695886
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131850000,131860000,4.071899922533112
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131860000,131870000,4.032034598507086
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131870000,131880000,3.992182592901352
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131880000,131890000,3.9885714282616176
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131890000,131900000,4.037420141602648
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131900000,131910000,4.064024252232214
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131910000,131920000,4.021497145290171
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131920000,131930000,4.101149655608067
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131930000,131940000,4.141643987355427
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131940000,131950000,4.1274336171429065
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131950000,131960000,4.1336206182636
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131960000,131970000,4.090785154875446
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131970000,131980000,4.134514620063658
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131980000,131990000,4.130602453396776
HSR,periodic_interval,8,chr8,131000000,132600000,10000,131990000,132000000,4.0915639734200155
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132000000,132010000,4.090372902298147
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132010000,132020000,4.098976030369763
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132020000,132030000,3.841877368347577
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132030000,132040000,4.081916481132453
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132040000,132050000,4.045402567288419
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132050000,132060000,4.009347259484654
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132060000,132070000,4.100779472638524
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132070000,132080000,4.092752240467576
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132080000,132090000,3.9243261847606967
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132090000,132100000,4.109088666407585
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132100000,132110000,4.1139977687542535
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132110000,132120000,4.115195185864314
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132120000,132130000,4.131415767507079
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132130000,132140000,4.157180007188829
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132140000,132150000,4.137863373460165
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132150000,132160000,4.158736933686812
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132160000,132170000,4.138267813768472
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132170000,132180000,4.135656967072675
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132180000,132190000,4.15394548950491
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132190000,132200000,4.166647866720966
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132200000,132210000,4.1552644330881305
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132210000,132220000,4.149884400131596
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132220000,132230000,4.159407102988666
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132230000,132240000,4.1666899738501995
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132240000,132250000,4.165278628509859
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132250000,132260000,4.175483119433704
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132260000,132270000,4.178474258019583
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132270000,132280000,4.179860325332377
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132280000,132290000,4.161736887230189
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132290000,132300000,4.17996165557143
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132300000,132310000,4.178556174396058
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132310000,132320000,4.166056629241591
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132320000,132330000,4.178851749716401
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132330000,132340000,4.17467659499967
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132340000,132350000,4.172212803678103
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132350000,132360000,4.175823806929115
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132360000,132370000,4.164643631108383
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132370000,132380000,4.1734661223522815
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132380000,132390000,4.16913633249894
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132390000,132400000,4.182062460210695
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132400000,132410000,4.170462601817339
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132410000,132420000,4.1724033074154905
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132420000,132430000,4.177965541867787
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132430000,132440000,4.18293543550439
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132440000,132450000,4.17355194656752
HSR,periodic_interval,8,chr8,131000000,132600000,10000,132450000,132460000,4.165507256023417
