cell_line,analysis_type,chrom,requested_chrom,region_start_bp,region_end_bp,resolution_bp,bin_start_bp,bin_end_bp,timing_s_phase_midpoint
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124000000,124010000,2.34843439860921
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124010000,124020000,2.2921112564892727
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124020000,124030000,2.318344043898113
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124030000,124040000,2.333620446508354
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124040000,124050000,2.327683718967844
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124050000,124060000,2.2932273905536493
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124060000,124070000,2.2614516473963016
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124070000,124080000,2.218887060921255
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124080000,124090000,2.1656068047413894
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124090000,124100000,2.2800439142034765
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124100000,124110000,2.3008633812804793
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124110000,124120000,2.2712213138375605
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124120000,124130000,2.298597322580008
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124130000,124140000,2.13854279548885
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124140000,124150000,2.1935943589713776
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124150000,124160000,2.1345545863974684
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124160000,124170000,2.05742143952256
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124170000,124180000,2.17085513133921
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124180000,124190000,2.2034838909445473
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124190000,124200000,2.2601517291377524
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124200000,124210000,2.265942850537129
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124210000,124220000,2.0674927450413536
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124220000,124230000,1.9516388663678825
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124230000,124240000,1.9691592866716447
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124240000,124250000,1.9456539843251632
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124250000,124260000,1.8860182395640432
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124260000,124270000,1.8468298283245437
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124270000,124280000,1.889771156143371
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124280000,124290000,1.9018200512091858
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124290000,124300000,1.7383045154837258
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124300000,124310000,1.7508905717361019
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124310000,124320000,1.854025948560105
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124320000,124330000,1.8214377406048945
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124330000,124340000,1.7803711355502267
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124340000,124350000,1.8250134265069633
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124350000,124360000,1.8152994148454729
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124360000,124370000,1.880073659095439
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124370000,124380000,1.8502362958221974
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124380000,124390000,1.91511546519794
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124390000,124400000,1.8869549738488907
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124400000,124410000,1.6901277848320608
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124410000,124420000,1.8962593212158025
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124420000,124430000,1.7468189063843373
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124430000,124440000,1.8493008812227918
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124440000,124450000,1.7080199249379222
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124450000,124460000,1.7456503253375317
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124460000,124470000,1.6115500822818722
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124470000,124480000,1.7694858973246388
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124480000,124490000,1.750993798136579
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124490000,124500000,1.823344217292683
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124500000,124510000,1.9578807928764095
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124510000,124520000,1.9072337109286033
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124520000,124530000,2.14567839173816
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124530000,124540000,2.171723209847445
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124540000,124550000,2.266287373412742
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124550000,124560000,2.2834628348475414
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124560000,124570000,2.4132216557578525
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124570000,124580000,2.392272880706062
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124580000,124590000,2.5058774287362655
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124590000,124600000,2.4719680532352473
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124600000,124610000,2.4973886331282547
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124610000,124620000,2.5255923997899012
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124620000,124630000,2.5233492829585984
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124630000,124640000,2.5827235465406564
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124640000,124650000,2.6573151761532587
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124650000,124660000,2.611813508068667
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124660000,124670000,2.5618972083493294
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124670000,124680000,2.621119707877032
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124680000,124690000,2.5347781092753103
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124690000,124700000,2.682294427512001
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124700000,124710000,2.6344374938899997
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124710000,124720000,2.6749289074969758
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124720000,124730000,2.7417559385127133
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124730000,124740000,2.644691725765326
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124740000,124750000,2.587109494173243
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124750000,124760000,2.7369163446105813
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124760000,124770000,2.7328321012193277
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124770000,124780000,2.644646938506948
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124780000,124790000,2.76364603092421
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124790000,124800000,2.733548853465988
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124800000,124810000,2.755479774250394
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124810000,124820000,2.746090181237218
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124820000,124830000,2.6328255083595065
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124830000,124840000,2.7656859470661908
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124840000,124850000,2.7739414935709497
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124850000,124860000,2.666915184096232
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124860000,124870000,2.5274042564548216
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124870000,124880000,2.674309677322676
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124880000,124890000,2.721009299122927
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124890000,124900000,2.82337310032389
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124900000,124910000,2.631356933792566
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124910000,124920000,2.456342831290629
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124920000,124930000,2.6888086510086753
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124930000,124940000,2.6439928781134032
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124940000,124950000,2.630816265856132
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124950000,124960000,2.5089270646647637
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124960000,124970000,2.605643324771912
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124970000,124980000,2.463239932325755
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124980000,124990000,2.573230587533394
HSR,periodic_interval,8,chr8,124000000,125600000,10000,124990000,125000000,2.5914921049174806
HSR,periodic_interval,8,chr8,124000000,125600000,10000,125000000,125010000,2.447568933838281
HSR,periodic_interval,8,chr8,124000000,125600000,10000,125010000,125020000,2.5904757067987236
HSR,periodic_interval,8,chr8,124000000,125600000,10000,125020000,125030000,2.6137925696095787
HSR,periodic_interval,8,chr8,124000000,125600000,10000,125030000,125040000,2.6579172497851133
HSR,periodic_interval,8,chr8,124000000,125600000,10000,125040000,125050000,2.571538628388185
HSR,periodic_interval,8,chr8,124000000,125600000,10000,125050000,125060000,2.527289739722991
HSR,periodic_interval,8,chr8,124000000,125600000,10000,125060000,125070000,2.6523296219281813
HSR,periodic_interval,8,chr8,124000000,125600000,10000,125070000,125080000,2.5656494733207005
HSR,periodic_interval,8,chr8,124000000,125600000,10000,125080000,125090000,2.504270056579378
HSR,periodic_interval,8,chr8,124000000,125600000,10000,125090000,125100000,2.5362350475314526
HSR,periodic_interval,8,chr8,124000000,125600000,10000,125100000,125110000,2.5895043889764633
HSR,periodic_interval,8,chr8,124000000,125600000,10000,125110000,125120000,2.6275881096580425
HSR,periodic_interval,8,chr8,124000000,125600000,10000,125120000,125130000,2.633697634218918
HSR,periodic_interval,8,chr8,124000000,125600000,10000,125130000,125140000,2.4411698361843257
HSR,periodic_interval,8,chr8,124000000,125600000,10000,125140000,125150000,2.614636349540758
